time,row,column,value,hour_of_day,day_of_week
359,4,6,17,23,0
359,5,0,0,23,0
359,5,4,33,23,0
359,5,5,17,23,0
359,5,6,0,23,0
359,5,7,21,23,0
359,6,3,0,23,0
359,7,2,0,23,0
359,7,4,0,23,0
359,7,5,0,23,0
359,7,6,6,23,0
359,7,7,0,23,0
360,0,1,0,0,1
360,0,3,10,0,1
360,0,4,10,0,1
360,1,0,0,0,1
360,1,2,17,0,1
360,1,4,6,0,1
360,1,5,27,0,1
360,1,7,27,0,1
360,2,2,6,0,1
360,2,3,33,0,1
360,2,5,0,0,1
360,2,7,27,0,1
360,3,0,0,0,1
360,3,2,10,0,1
360,3,3,64,0,1
360,3,7,6,0,1
360,4,2,0,0,1
360,4,4,0,0,1
360,5,3,0,0,1
360,5,4,21,0,1
360,5,6,17,0,1
360,5,7,6,0,1
360,6,1,0,0,1
360,6,2,0,0,1
360,6,3,0,0,1
360,6,4,0,0,1
360,6,5,6,0,1
360,6,6,6,0,1
360,7,1,0,0,1
360,7,3,0,0,1
360,7,4,6,0,1
360,7,5,6,0,1
361,0,1,0,1,1
361,0,4,10,1,1
361,1,0,0,1,1
361,1,3,33,1,1
361,1,5,17,1,1
361,2,1,0,1,1
361,2,3,10,1,1
361,2,4,0,1,1
361,2,5,0,1,1
361,2,7,6,1,1
361,3,0,0,1,1
361,3,1,0,1,1
361,3,6,33,1,1
361,3,7,17,1,1
361,4,3,71,1,1
361,4,5,0,1,1
361,4,6,21,1,1
361,4,7,10,1,1
361,5,1,0,1,1
361,5,3,6,1,1
361,5,5,17,1,1
361,6,0,0,1,1
361,6,3,17,1,1
361,6,6,0,1,1
361,7,0,0,1,1
361,7,1,0,1,1
361,7,3,0,1,1
361,7,4,0,1,1
361,7,5,0,1,1
361,7,7,0,1,1
362,0,0,0,2,1
362,0,2,0,2,1
362,0,4,0,2,1
362,0,5,0,2,1
362,0,6,0,2,1
362,0,7,0,2,1
362,1,0,0,2,1
362,1,1,0,2,1
362,1,2,0,2,1
362,1,4,0,2,1
362,1,5,0,2,1
362,1,6,0,2,1
362,1,7,0,2,1
362,2,0,0,2,1
362,2,1,0,2,1
362,2,4,10,2,1
362,2,5,10,2,1
362,3,1,0,2,1
362,3,2,0,2,1
362,3,3,10,2,1
362,3,6,17,2,1
362,3,7,0,2,1
362,4,1,0,2,1
362,4,3,21,2,1
362,4,5,0,2,1
362,4,6,6,2,1
362,5,1,0,2,1
362,5,4,0,2,1
362,6,0,0,2,1
362,6,2,0,2,1
362,6,5,0,2,1
362,6,7,0,2,1
362,7,3,0,2,1
362,7,6,0,2,1
362,7,7,0,2,1
363,0,0,0,3,1
363,0,1,0,3,1
363,0,2,6,3,1
363,0,3,0,3,1
363,0,4,0,3,1
363,1,1,0,3,1
363,1,4,0,3,1
363,1,6,10,3,1
363,1,7,0,3,1
363,2,0,0,3,1
363,2,4,0,3,1
363,2,6,6,3,1
363,3,0,0,3,1
363,3,3,0,3,1
363,3,4,0,3,1
363,3,5,0,3,1
363,4,0,0,3,1
363,4,1,0,3,1
363,4,2,0,3,1
363,4,4,0,3,1
363,4,5,0,3,1
363,4,7,0,3,1
363,5,0,0,3,1
363,5,1,0,3,1
363,5,2,27,3,1
363,5,5,6,3,1
363,5,6,0,3,1
363,6,2,0,3,1
363,6,3,0,3,1
363,6,5,0,3,1
363,6,6,0,3,1
363,7,0,0,3,1
363,7,3,0,3,1
363,7,5,0,3,1
363,7,6,0,3,1
363,7,7,0,3,1
364,0,2,0,4,1
364,0,5,0,4,1
364,0,6,0,4,1
364,0,7,0,4,1
364,1,4,17,4,1
364,1,5,6,4,1
364,1,6,6,4,1
364,1,7,0,4,1
364,2,0,0,4,1
364,2,1,0,4,1
364,3,7,0,4,1
364,4,7,0,4,1
364,5,1,0,4,1
364,5,2,17,4,1
364,5,4,0,4,1
364,5,5,0,4,1
364,5,6,0,4,1
364,5,7,0,4,1
364,6,0,0,4,1
364,6,1,108,4,1
364,6,2,17,4,1
364,6,6,0,4,1
364,6,7,0,4,1
364,7,3,0,4,1
364,7,4,0,4,1
364,7,6,0,4,1
364,7,7,0,4,1
365,0,0,6,5,1
365,0,6,0,5,1
365,1,4,6,5,1
365,1,5,0,5,1
365,1,6,6,5,1
365,1,7,6,5,1
365,2,1,0,5,1
365,2,3,6,5,1
365,3,3,21,5,1
365,3,4,10,5,1
365,3,5,17,5,1
365,3,6,0,5,1
365,4,0,0,5,1
365,4,1,0,5,1
365,5,1,0,5,1
365,5,2,0,5,1
365,5,4,10,5,1
365,5,5,6,5,1
365,5,6,0,5,1
365,6,0,0,5,1
365,6,2,0,5,1
365,6,3,0,5,1
365,6,4,0,5,1
365,6,5,6,5,1
365,6,7,0,5,1
365,7,2,0,5,1
365,7,4,0,5,1
366,0,0,6,6,1
366,0,2,17,6,1
366,0,3,10,6,1
366,0,4,6,6,1
366,0,7,37,6,1
366,1,1,0,6,1
366,1,2,37,6,1
366,1,5,27,6,1
366,1,7,27,6,1
366,2,1,0,6,1
366,2,2,6,6,1
366,2,5,21,6,1
366,2,6,10,6,1
366,3,0,0,6,1
366,3,1,0,6,1
366,3,2,6,6,1
366,3,3,44,6,1
366,3,5,17,6,1
366,3,7,6,6,1
366,4,0,0,6,1
366,4,1,6,6,1
366,4,3,17,6,1
366,4,5,10,6,1
366,5,2,0,6,1
366,5,3,6,6,1
366,5,4,33,6,1
366,6,1,0,6,1
366,6,2,0,6,1
366,6,5,0,6,1
366,7,0,0,6,1
366,7,1,0,6,1
366,7,2,0,6,1
366,7,4,0,6,1
366,7,7,10,6,1
367,0,0,6,7,1
367,0,1,6,7,1
367,0,2,48,7,1
367,0,5,44,7,1
367,0,6,71,7,1
367,1,4,44,7,1
367,1,5,125,7,1
367,2,0,0,7,1
367,2,3,114,7,1
367,2,6,44,7,1
367,3,0,0,7,1
367,3,2,10,7,1
367,3,6,37,7,1
367,3,7,44,7,1
367,4,0,6,7,1
367,4,1,6,7,1
367,4,2,0,7,1
367,4,4,48,7,1
367,4,6,37,7,1
367,4,7,125,7,1
367,5,0,0,7,1
367,5,1,0,7,1
367,5,4,10,7,1
367,5,5,44,7,1
367,6,1,0,7,1
367,6,2,0,7,1
367,6,3,0,7,1
367,6,4,10,7,1
367,6,5,54,7,1
367,6,7,21,7,1
367,7,0,0,7,1
367,7,2,0,7,1
367,7,6,0,7,1
368,0,0,6,8,1
368,0,2,6,8,1
368,0,4,37,8,1
368,0,5,81,8,1
368,0,7,87,8,1
368,1,0,0,8,1
368,1,3,114,8,1
368,1,4,75,8,1
368,1,5,179,8,1
368,1,7,75,8,1
368,2,0,0,8,1
368,2,1,0,8,1
368,2,2,37,8,1
368,2,3,91,8,1
368,2,6,54,8,1
368,3,3,114,8,1
368,3,4,91,8,1
368,3,5,81,8,1
368,3,6,87,8,1
368,4,1,10,8,1
368,4,6,102,8,1
368,5,2,6,8,1
368,5,7,17,8,1
368,6,1,0,8,1
368,7,2,0,8,1
368,7,6,6,8,1
368,7,7,0,8,1
369,0,0,21,9,1
369,0,2,27,9,1
369,1,1,10,9,1
369,1,2,87,9,1
369,1,3,216,9,1
369,1,4,102,9,1
369,1,7,98,9,1
369,2,1,10,9,1
369,2,3,102,9,1
369,2,4,129,9,1
369,2,5,114,9,1
369,2,6,189,9,1
369,2,7,146,9,1
369,3,0,0,9,1
369,3,1,0,9,1
369,3,2,48,9,1
369,3,4,108,9,1
369,4,0,0,9,1
369,4,1,17,9,1
369,4,3,37,9,1
369,4,6,48,9,1
369,5,0,0,9,1
369,5,3,395,9,1
369,5,6,10,9,1
369,5,7,33,9,1
369,6,0,0,9,1
369,6,2,0,9,1
369,6,3,0,9,1
369,6,4,6,9,1
369,6,5,33,9,1
369,6,6,0,9,1
369,6,7,0,9,1
369,7,2,0,9,1
369,7,3,0,9,1
369,7,4,6,9,1
369,7,6,0,9,1
370,0,0,10,10,1
370,0,1,10,10,1
370,0,2,44,10,1
370,0,3,102,10,1
370,0,4,71,10,1
370,0,5,227,10,1
370,0,7,98,10,1
370,1,2,44,10,1
370,1,3,114,10,1
370,1,4,48,10,1
370,2,0,6,10,1
370,2,1,6,10,1
370,2,2,64,10,1
370,2,3,54,10,1
370,3,6,108,10,1
370,3,7,37,10,1
370,4,0,0,10,1
370,4,1,0,10,1
370,4,2,0,10,1
370,4,6,81,10,1
370,4,7,44,10,1
370,5,3,10,10,1
370,5,5,33,10,1
370,5,6,17,10,1
370,5,7,21,10,1
370,6,2,0,10,1
370,6,3,27,10,1
370,6,4,21,10,1
370,7,2,0,10,1
370,7,3,0,10,1
370,7,4,6,10,1
370,7,7,0,10,1
371,0,2,33,11,1
371,0,6,308,11,1
371,1,0,0,11,1
371,1,4,75,11,1
371,1,5,118,11,1
371,2,1,6,11,1
371,2,2,17,11,1
371,2,3,75,11,1
371,2,4,64,11,1
371,3,1,6,11,1
371,3,3,71,11,1
371,3,5,156,11,1
371,3,6,156,11,1
371,4,0,6,11,1
371,4,2,0,11,1
371,4,4,37,11,1
371,4,6,75,11,1
371,4,7,64,11,1
371,5,1,10,11,1
371,5,3,17,11,1
371,5,4,17,11,1
371,5,5,17,11,1
371,5,6,37,11,1
371,6,2,0,11,1
371,6,4,6,11,1
371,6,6,6,11,1
371,7,4,10,11,1
371,7,5,6,11,1
372,0,0,10,12,1
372,0,1,27,12,1
372,0,3,129,12,1
372,0,4,64,12,1
372,0,5,81,12,1
372,0,6,141,12,1
372,0,7,125,12,1
372,1,0,0,12,1
372,1,1,6,12,1
372,1,2,27,12,1
372,1,3,71,12,1
372,1,4,27,12,1
372,2,2,27,12,1
372,2,4,108,12,1
372,2,5,146,12,1
372,2,7,87,12,1
372,3,1,6,12,1
372,3,2,6,12,1
372,3,5,189,12,1
372,3,6,118,12,1
372,3,7,60,12,1
372,4,0,17,12,1
372,4,2,0,12,1
372,4,3,27,12,1
372,4,4,37,12,1
372,5,1,6,12,1
372,5,2,0,12,1
372,5,4,54,12,1
372,5,6,71,12,1
372,6,2,6,12,1
372,6,4,0,12,1
372,7,2,0,12,1
372,7,6,10,12,1
372,7,7,10,12,1
373,0,0,6,13,1
373,0,1,17,13,1
373,0,2,44,13,1
373,0,4,75,13,1
373,0,6,146,13,1
373,1,0,0,13,1
373,1,1,33,13,1
373,1,3,48,13,1
373,1,4,10,13,1
373,1,5,114,13,1
373,2,1,17,13,1
373,2,2,10,13,1
373,2,5,102,13,1
373,2,6,125,13,1
373,3,0,6,13,1
373,3,1,6,13,1
373,3,3,33,13,1
373,3,4,48,13,1
373,3,7,48,13,1
373,4,0,0,13,1
373,4,1,17,13,1
373,4,2,0,13,1
373,4,3,37,13,1
373,4,5,87,13,1
373,4,7,71,13,1
373,5,0,0,13,1
373,5,1,6,13,1
373,5,3,17,13,1
373,5,5,108,13,1
373,5,7,17,13,1
373,6,3,10,13,1
373,6,4,6,13,1
373,6,5,33,13,1
373,6,6,10,13,1
373,7,2,0,13,1
373,7,3,0,13,1
373,7,4,6,13,1
373,7,6,6,13,1
373,7,7,21,13,1
374,0,2,17,14,1
374,0,5,118,14,1
374,1,1,6,14,1
374,1,5,168,14,1
374,1,6,108,14,1
374,2,0,0,14,1
374,2,1,0,14,1
374,2,2,87,14,1
374,2,4,64,14,1
374,2,5,48,14,1
374,2,7,60,14,1
374,3,1,17,14,1
374,3,5,237,14,1
374,3,7,10,14,1
374,4,0,6,14,1
374,4,3,60,14,1
374,4,6,81,14,1
374,5,1,0,14,1
374,5,3,17,14,1
374,5,4,10,14,1
374,6,0,0,14,1
374,6,1,0,14,1
374,6,2,0,14,1
374,6,3,0,14,1
374,6,5,10,14,1
374,7,1,0,14,1
374,7,2,0,14,1
374,7,3,0,14,1
374,7,5,0,14,1
374,7,6,98,14,1
375,0,0,6,15,1
375,0,3,114,15,1
375,0,4,114,15,1
375,0,7,156,15,1
375,1,4,118,15,1
375,1,5,233,15,1
375,2,1,10,15,1
375,2,4,64,15,1
375,2,6,308,15,1
375,2,7,48,15,1
375,3,0,6,15,1
375,3,2,21,15,1
375,3,5,291,15,1
375,3,6,304,15,1
375,4,0,17,15,1
375,4,1,10,15,1
375,4,5,129,15,1
375,4,7,71,15,1
375,5,0,10,15,1
375,5,1,0,15,1
375,5,2,6,15,1
375,5,3,10,15,1
375,5,5,54,15,1
375,5,6,146,15,1
375,5,7,60,15,1
375,6,1,0,15,1
375,6,2,0,15,1
375,6,4,10,15,1
375,6,6,81,15,1
375,6,7,33,15,1
375,7,2,0,15,1
375,7,6,0,15,1
375,7,7,33,15,1
376,0,2,48,16,1
376,0,4,141,16,1
376,0,5,605,16,1
376,0,7,270,16,1
376,1,2,37,16,1
376,1,6,827,16,1
376,2,0,0,16,1
376,2,2,48,16,1
376,2,5,443,16,1
376,2,6,1254,16,1
376,2,7,54,16,1
376,3,3,71,16,1
376,3,4,54,16,1
376,4,2,17,16,1
376,4,3,33,16,1
376,5,0,0,16,1
376,5,1,0,16,1
376,5,2,6,16,1
376,5,4,27,16,1
376,6,0,0,16,1
376,6,3,21,16,1
376,6,6,152,16,1
376,7,0,0,16,1
376,7,4,21,16,1
377,0,1,21,17,1
377,0,2,54,17,1
377,0,3,129,17,1
377,0,5,416,17,1
377,1,0,0,17,1
377,1,2,81,17,1
377,1,3,162,17,1
377,1,6,994,17,1
377,1,7,222,17,1
377,2,4,125,17,1
377,2,6,1476,17,1
377,2,7,125,17,1
377,3,0,10,17,1
377,3,3,60,17,1
377,3,4,98,17,1
377,3,7,60,17,1
377,4,0,0,17,1
377,4,1,27,17,1
377,4,4,21,17,1
377,4,6,318,17,1
377,5,1,0,17,1
377,5,2,0,17,1
377,5,3,17,17,1
377,5,4,64,17,1
377,5,6,195,17,1
377,6,0,0,17,1
377,6,1,0,17,1
377,6,3,6,17,1
377,6,4,10,17,1
377,6,6,87,17,1
377,6,7,33,17,1
377,7,0,0,17,1
377,7,1,0,17,1
377,7,3,0,17,1
377,7,4,10,17,1
377,7,5,6,17,1
377,7,6,6,17,1
378,0,0,0,18,1
378,0,1,0,18,1
378,0,3,210,18,1
378,0,6,930,18,1
378,0,7,404,18,1
378,1,2,68,18,1
378,1,3,164,18,1
378,1,4,57,18,1
378,1,6,1153,18,1
378,2,4,148,18,1
378,2,5,574,18,1
378,3,1,7,18,1
378,3,2,17,18,1
378,3,5,517,18,1
378,3,6,539,18,1
378,3,7,50,18,1
378,4,0,0,18,1
378,4,3,79,18,1
378,4,4,28,18,1
378,4,7,39,18,1
378,5,1,0,18,1
378,5,4,39,18,1
378,5,6,284,18,1
378,6,0,0,18,1
378,6,2,0,18,1
378,6,3,0,18,1
378,6,7,39,18,1
378,7,2,0,18,1
378,7,6,0,18,1
378,7,7,68,18,1
379,0,1,0,19,1
379,0,4,50,19,1
379,0,6,319,19,1
379,1,1,0,19,1
379,1,4,148,19,1
379,1,5,148,19,1
379,1,6,886,19,1
379,2,0,17,19,1
379,2,2,68,19,1
379,2,5,244,19,1
379,3,1,0,19,1
379,3,6,135,19,1
379,4,1,0,19,1
379,4,2,0,19,1
379,4,3,74,19,1
379,4,7,35,19,1
379,5,0,0,19,1
379,5,1,7,19,1
379,5,2,39,19,1
379,5,3,0,19,1
379,5,6,159,19,1
379,6,1,0,19,1
379,6,5,7,19,1
379,6,7,0,19,1
379,7,1,0,19,1
379,7,2,0,19,1
379,7,3,0,19,1
379,7,4,7,19,1
379,7,7,7,19,1
380,0,4,103,20,1
380,0,6,358,20,1
380,0,7,148,20,1
380,1,1,7,20,1
380,1,2,28,20,1
380,1,3,35,20,1
380,1,4,17,20,1
380,2,2,57,20,1
380,2,3,85,20,1
380,2,5,170,20,1
380,2,6,341,20,1
380,3,1,0,20,1
380,3,2,17,20,1
380,3,3,63,20,1
380,3,4,74,20,1
380,4,0,0,20,1
380,4,5,103,20,1
380,4,7,11,20,1
380,5,0,0,20,1
380,5,1,0,20,1
380,5,3,7,20,1
380,5,7,17,20,1
380,6,1,0,20,1
380,6,2,0,20,1
380,6,5,11,20,1
380,6,7,11,20,1
380,7,2,0,20,1
380,7,3,0,20,1
380,7,4,28,20,1
380,7,5,28,20,1
380,7,6,0,20,1
381,0,3,39,21,1
381,1,0,0,21,1
381,1,1,0,21,1
381,1,3,57,21,1
381,1,4,92,21,1
381,2,2,22,21,1
381,2,3,35,21,1
381,3,0,0,21,1
381,3,2,11,21,1
381,3,6,210,21,1
381,4,2,0,21,1
381,4,5,79,21,1
381,4,7,22,21,1
381,5,1,0,21,1
381,5,5,7,21,1
381,5,6,50,21,1
381,5,7,0,21,1
381,6,1,0,21,1
381,6,4,11,21,1
381,6,6,0,21,1
381,6,7,17,21,1
381,7,1,0,21,1
381,7,2,0,21,1
381,7,5,0,21,1
381,7,6,17,21,1
381,7,7,7,21,1
382,0,0,11,22,1
382,0,1,0,22,1
382,0,2,28,22,1
382,0,3,22,22,1
382,0,6,120,22,1
382,1,4,28,22,1
382,1,6,74,22,1
382,1,7,35,22,1
382,2,0,0,22,1
382,2,1,7,22,1
382,2,2,22,22,1
382,2,3,68,22,1
382,2,4,35,22,1
382,2,5,63,22,1
382,2,6,103,22,1
382,2,7,50,22,1
382,3,1,0,22,1
382,3,2,22,22,1
382,3,4,7,22,1
382,3,7,68,22,1
382,4,0,0,22,1
382,4,1,22,22,1
382,4,2,0,22,1
382,4,3,46,22,1
382,4,4,22,22,1
382,4,5,79,22,1
382,5,0,0,22,1
382,5,1,7,22,1
382,5,3,7,22,1
382,5,4,50,22,1
382,5,5,63,22,1
382,5,6,0,22,1
382,5,7,22,22,1
382,6,0,0,22,1
382,6,3,0,22,1
382,6,5,22,22,1
382,7,1,0,22,1
382,7,2,0,22,1
382,7,3,0,22,1
382,7,5,7,22,1
382,7,6,0,22,1
383,0,0,0,23,1
383,0,1,0,23,1
383,0,2,46,23,1
383,0,3,63,23,1
383,0,4,7,23,1
383,0,5,39,23,1
383,1,0,0,23,1
383,1,1,17,23,1
383,1,2,28,23,1
383,1,3,39,23,1
383,1,6,7,23,1
383,2,0,0,23,1
383,2,1,0,23,1
383,2,2,11,23,1
383,2,4,7,23,1
383,2,5,28,23,1
383,3,1,7,23,1
383,3,3,35,23,1
383,3,6,107,23,1
383,4,0,0,23,1
383,4,2,17,23,1
383,4,5,50,23,1
383,4,6,11,23,1
383,5,0,0,23,1
383,5,1,0,23,1
383,5,3,0,23,1
383,5,6,17,23,1
383,6,0,0,23,1
383,6,5,39,23,1
383,6,6,28,23,1
383,7,0,0,23,1
383,7,1,0,23,1
383,7,3,0,23,1
383,7,5,7,23,1
383,7,6,7,23,1
383,7,7,0,23,1
384,0,0,0,0,2
384,0,1,39,0,2
384,0,5,11,0,2
384,0,6,11,0,2
384,0,7,11,0,2
384,1,1,0,0,2
384,1,2,11,0,2
384,1,3,17,0,2
384,1,4,17,0,2
384,1,6,28,0,2
384,1,7,39,0,2
384,2,2,7,0,2
384,2,3,11,0,2
384,2,5,17,0,2
384,3,5,28,0,2
384,3,6,39,0,2
384,4,0,0,0,2
384,4,1,11,0,2
384,4,2,0,0,2
384,4,3,120,0,2
384,4,6,11,0,2
384,4,7,57,0,2
384,5,1,0,0,2
384,5,3,7,0,2
384,5,4,7,0,2
384,5,7,17,0,2
384,6,0,0,0,2
384,6,1,0,0,2
384,6,2,0,0,2
384,6,3,7,0,2
384,6,4,7,0,2
384,6,6,0,0,2
384,7,0,0,0,2
384,7,1,0,0,2
384,7,2,0,0,2
384,7,4,0,0,2
385,0,0,0,1,2
385,0,2,0,1,2
385,0,3,0,1,2
385,0,6,7,1,2
385,1,0,0,1,2
385,1,1,7,1,2
385,2,0,0,1,2
385,2,2,11,1,2
385,2,7,7,1,2
385,3,4,11,1,2
385,3,7,11,1,2
385,4,0,0,1,2
385,4,1,7,1,2
385,4,5,7,1,2
385,5,0,0,1,2
385,5,2,0,1,2
385,5,6,0,1,2
385,5,7,7,1,2
385,6,0,0,1,2
385,6,1,0,1,2
385,6,2,0,1,2
385,6,3,7,1,2
385,7,1,0,1,2
385,7,2,0,1,2
385,7,7,0,1,2
386,0,0,0,2,2
386,0,1,0,2,2
386,0,5,7,2,2
386,1,0,0,2,2
386,1,1,0,2,2
386,1,2,0,2,2
386,1,3,0,2,2
386,1,7,11,2,2
386,2,3,0,2,2
386,2,4,7,2,2
386,2,6,7,2,2
386,3,0,0,2,2
386,3,4,0,2,2
386,3,7,0,2,2
386,4,0,0,2,2
386,4,1,0,2,2
386,4,3,11,2,2
386,4,4,0,2,2
386,4,7,0,2,2
386,5,0,0,2,2
386,5,1,0,2,2
386,5,2,0,2,2
386,5,3,0,2,2
386,5,5,11,2,2
386,5,7,0,2,2
386,6,0,0,2,2
386,6,3,0,2,2
386,6,4,0,2,2
386,6,5,0,2,2
386,6,6,0,2,2
386,6,7,0,2,2
386,7,0,0,2,2
386,7,1,0,2,2
386,7,2,0,2,2
386,7,7,0,2,2
387,0,0,0,3,2
387,0,1,0,3,2
387,0,2,0,3,2
387,0,4,0,3,2
387,0,5,7,3,2
387,0,6,0,3,2
387,1,0,0,3,2
387,1,3,0,3,2
387,1,4,0,3,2
387,1,6,0,3,2
387,2,2,0,3,2
387,2,4,0,3,2
387,2,5,7,3,2
387,2,6,7,3,2
387,2,7,7,3,2
387,3,3,0,3,2
387,3,5,28,3,2
387,3,6,0,3,2
387,3,7,0,3,2
387,4,0,0,3,2
387,4,2,0,3,2
387,4,5,7,3,2
387,4,6,0,3,2
387,5,0,0,3,2
387,5,1,0,3,2
387,5,2,0,3,2
387,5,5,0,3,2
387,5,6,0,3,2
387,6,1,0,3,2
387,6,2,0,3,2
387,6,3,0,3,2
387,6,6,0,3,2
387,6,7,0,3,2
387,7,1,0,3,2
387,7,3,0,3,2
388,0,0,0,4,2
388,0,1,0,4,2
388,0,4,11,4,2
388,0,5,0,4,2
388,0,7,7,4,2
388,1,2,0,4,2
388,1,3,0,4,2
388,1,4,0,4,2
388,1,7,0,4,2
388,2,0,0,4,2
388,2,2,0,4,2
388,2,3,11,4,2
388,2,6,0,4,2
388,3,7,0,4,2
388,4,0,0,4,2
388,4,1,0,4,2
388,4,2,0,4,2
388,5,2,0,4,2
388,5,3,0,4,2
388,5,5,0,4,2
388,5,6,0,4,2
388,5,7,0,4,2
388,6,0,0,4,2
388,6,1,0,4,2
388,6,4,0,4,2
388,6,5,7,4,2
388,6,6,0,4,2
388,6,7,0,4,2
388,7,0,0,4,2
388,7,2,0,4,2
388,7,3,0,4,2
388,7,6,0,4,2
389,0,0,0,5,2
389,0,4,0,5,2
389,0,6,7,5,2
389,0,7,7,5,2
389,1,0,0,5,2
389,1,1,22,5,2
389,1,4,0,5,2
389,2,0,0,5,2
389,2,2,17,5,2
389,2,3,11,5,2
389,2,4,17,5,2
389,2,6,11,5,2
389,3,0,0,5,2
389,3,3,7,5,2
389,3,4,0,5,2
389,3,5,7,5,2
389,3,6,0,5,2
389,4,2,0,5,2
389,4,3,17,5,2
389,4,4,7,5,2
389,4,5,7,5,2
389,4,7,0,5,2
389,5,0,0,5,2
389,5,2,0,5,2
389,5,3,0,5,2
389,5,4,0,5,2
389,6,0,0,5,2
389,6,1,0,5,2
389,6,5,0,5,2
389,6,6,0,5,2
389,6,7,0,5,2
389,7,0,0,5,2
389,7,3,0,5,2
389,7,4,0,5,2
389,7,5,0,5,2
389,7,6,7,5,2
390,0,0,7,6,2
390,0,1,0,6,2
390,0,2,103,6,2
390,0,3,107,6,2
390,0,4,28,6,2
390,1,3,114,6,2
390,1,5,11,6,2
390,1,6,0,6,2
390,1,7,39,6,2
390,2,0,0,6,2
390,2,2,46,6,2
390,2,4,22,6,2
390,2,7,46,6,2
390,3,0,0,6,2
390,3,1,0,6,2
390,3,2,46,6,2
390,3,3,35,6,2
390,3,4,7,6,2
390,3,5,17,6,2
390,3,6,28,6,2
390,3,7,17,6,2
390,4,3,0,6,2
390,4,4,46,6,2
390,4,5,17,6,2
390,4,6,46,6,2
390,5,2,0,6,2
390,5,3,11,6,2
390,5,6,0,6,2
390,5,7,22,6,2
390,6,1,0,6,2
390,6,4,0,6,2
390,6,7,39,6,2
390,7,0,0,6,2
390,7,1,0,6,2
390,7,2,0,6,2
390,7,3,0,6,2
390,7,4,0,6,2
390,7,7,17,6,2
391,0,0,22,7,2
391,0,2,68,7,2
391,0,3,330,7,2
391,0,6,28,7,2
391,0,7,234,7,2
391,1,0,0,7,2
391,1,1,7,7,2
391,1,3,210,7,2
391,1,5,148,7,2
391,1,6,35,7,2
391,2,2,120,7,2
391,2,3,220,7,2
391,2,5,273,7,2
391,3,0,0,7,2
391,3,2,28,7,2
391,3,3,142,7,2
391,3,4,92,7,2
391,3,5,103,7,2
391,3,6,74,7,2
391,3,7,148,7,2
391,4,4,96,7,2
391,4,5,68,7,2
391,4,7,28,7,2
391,5,0,0,7,2
391,5,1,7,7,2
391,5,6,22,7,2
391,6,0,0,7,2
391,6,1,0,7,2
391,6,7,57,7,2
391,7,0,0,7,2
391,7,1,0,7,2
391,7,2,0,7,2
391,7,4,0,7,2
392,0,0,7,8,2
392,0,3,159,8,2
392,0,5,131,8,2
392,0,6,74,8,2
392,0,7,103,8,2
392,1,4,135,8,2
392,1,6,57,8,2
392,2,2,120,8,2
392,2,4,205,8,2
392,2,5,85,8,2
392,2,6,46,8,2
392,3,1,0,8,2
392,3,5,103,8,2
392,3,7,28,8,2
392,4,0,0,8,2
392,4,1,22,8,2
392,4,2,0,8,2
392,4,3,50,8,2
392,4,6,35,8,2
392,4,7,50,8,2
392,5,1,0,8,2
392,5,2,0,8,2
392,5,4,0,8,2
392,5,6,7,8,2
392,5,7,120,8,2
392,6,1,0,8,2
392,6,2,7,8,2
392,6,4,7,8,2
392,6,7,11,8,2
392,7,0,0,8,2
392,7,1,0,8,2
392,7,2,0,8,2
392,7,6,22,8,2
393,1,0,0,9,2
393,1,1,0,9,2
393,1,2,135,9,2
393,1,4,50,9,2
393,1,5,177,9,2
393,1,6,114,9,2
393,1,7,107,9,2
393,2,0,0,9,2
393,2,1,7,9,2
393,2,4,199,9,2
393,2,6,92,9,2
393,2,7,135,9,2
393,3,5,131,9,2
393,3,6,107,9,2
393,3,7,96,9,2
393,4,1,0,9,2
393,4,3,68,9,2
393,4,5,39,9,2
393,5,0,7,9,2
393,5,4,57,9,2
393,6,0,0,9,2
393,6,2,7,9,2
393,6,5,39,9,2
393,6,6,0,9,2
393,6,7,85,9,2
393,7,0,0,9,2
393,7,2,0,9,2
393,7,3,0,9,2
393,7,4,0,9,2
393,7,5,0,9,2
393,7,7,22,9,2
394,0,0,28,10,2
394,0,2,85,10,2
394,0,3,103,10,2
394,0,6,142,10,2
394,1,0,7,10,2
394,1,2,39,10,2
394,1,3,358,10,2
394,1,5,159,10,2
394,1,6,85,10,2
394,1,7,57,10,2
394,2,0,11,10,2
394,2,2,50,10,2
394,2,4,124,10,2
394,2,5,164,10,2
394,2,6,177,10,2
394,3,1,11,10,2
394,3,4,124,10,2
394,3,6,159,10,2
394,4,0,7,10,2
394,4,1,11,10,2
394,4,6,74,10,2
394,5,0,0,10,2
394,5,1,0,10,2
394,5,3,74,10,2
394,5,4,50,10,2
394,5,5,7,10,2
394,5,6,74,10,2
394,5,7,39,10,2
394,6,1,0,10,2
394,6,2,7,10,2
394,6,3,17,10,2
394,6,4,7,10,2
394,6,5,17,10,2
394,6,7,7,10,2
394,7,1,0,10,2
394,7,2,0,10,2
394,7,3,0,10,2
394,7,4,0,10,2
394,7,6,35,10,2
394,7,7,7,10,2
395,0,0,170,11,2
395,0,1,0,11,2
395,0,2,11,11,2
395,0,3,92,11,2
395,0,4,74,11,2
395,0,5,131,11,2
395,0,6,220,11,2
395,0,7,103,11,2
395,1,1,0,11,2
395,1,2,57,11,2
395,1,3,114,11,2
